symbol,company_name,sector,index
ACM,AECOM,Industrials,RUSSELL1000
AMG,Affiliated Managers Group,Financials,RUSSELL1000
AFRM,Affirm Holdings,Information Technology,RUSSELL1000
AGCO,AGCO,Industrials,RUSSELL1000
ADC,Agree Realty,Real Estate,RUSSELL1000
AGNC,AGNC Investment,Financials,RUSSELL1000
AL,Air Lease Corporation,Industrials,RUSSELL1000
ALK,Alaska Air Group,Industrials,RUSSELL1000
ACI,Albertsons,Consumer Staples,RUSSELL1000
AA,Alcoa,Materials,RUSSELL1000
ALGM,Allegro MicroSystems,Information Technology,RUSSELL1000
ALSN,Allison Transmission,Industrials,RUSSELL1000
ALLY,Ally Financial,Financials,RUSSELL1000
ALNY,Alnylam Pharmaceuticals,Health Care,RUSSELL1000
DOX,Amdocs,Information Technology,RUSSELL1000
AMED,Amedisys,Health Care,RUSSELL1000
AMTM,Amentum,Industrials,RUSSELL1000
AS,Amer Sports,Consumer Discretionary,RUSSELL1000
AAL,American Airlines Group,Industrials,RUSSELL1000
AFG,American Financial Group,Financials,RUSSELL1000
AMH,American Homes 4 Rent,Real Estate,RUSSELL1000
COLD,Americold,Real Estate,RUSSELL1000
AMKR,Amkor Technology,Information Technology,RUSSELL1000
ANGI,Angi Inc.,Communication Services,RUSSELL1000
NLY,Annaly Capital Management,Financials,RUSSELL1000
AM,Antero Midstream,Energy,RUSSELL1000
AR,Antero Resources,Energy,RUSSELL1000
APG,APi Group,Industrials,RUSSELL1000
APLS,Apellis Pharmaceuticals,Health Care,RUSSELL1000
APPF,AppFolio,Information Technology,RUSSELL1000
ATR,AptarGroup,Materials,RUSSELL1000
ARMK,Aramark,Consumer Discretionary,RUSSELL1000
ARES,Ares Management,Financials,RUSSELL1000
AWI,Armstrong World Industries,Industrials,RUSSELL1000
ARW,Arrow Electronics,Information Technology,RUSSELL1000
ASH,Ashland Global,Materials,RUSSELL1000
AGO,Assured Guaranty,Financials,RUSSELL1000
ALAB,Astera Labs,Information Technology,RUSSELL1000
ATI,ATI Inc.,Industrials,RUSSELL1000
AN,AutoNation,Consumer Discretionary,RUSSELL1000
AVTR,Avantor,Health Care,RUSSELL1000
CAR,Avis Budget Group,Industrials,RUSSELL1000
AVT,Avnet,Information Technology,RUSSELL1000
AXTA,Axalta,Materials,RUSSELL1000
AXS,AXIS Capital,Financials,RUSSELL1000
AZEK,Azek,Industrials,RUSSELL1000
AZTA,Azenta,Health Care,RUSSELL1000
OZK,Bank OZK,Financials,RUSSELL1000
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,RUSSELL1000
BRBR,BellRing Brands,Consumer Staples,RUSSELL1000
BSY,Bentley Systems,Information Technology,RUSSELL1000
BILL,Bill.com,Information Technology,RUSSELL1000
BIO,Bio-Rad Laboratories,Health Care,RUSSELL1000
BMRN,BioMarin Pharmaceutical,Health Care,RUSSELL1000
BIRK,Birkenstock,Consumer Discretionary,RUSSELL1000
BJ,BJ's Wholesale Club,Consumer Staples,RUSSELL1000
HRB,H&R Block,Consumer Discretionary,RUSSELL1000
XYZ,"Block, Inc.",Financials,RUSSELL1000
OWL,Blue Owl Capital,Financials,RUSSELL1000
BOKF,BOK Financial Corporation,Financials,RUSSELL1000
BAH,Booz Allen Hamilton,Industrials,RUSSELL1000
BWA,BorgWarner,Consumer Discretionary,RUSSELL1000
SAM,Boston Beer Company,Consumer Staples,RUSSELL1000
BYD,Boyd Gaming,Consumer Discretionary,RUSSELL1000
BFAM,Bright Horizons,Consumer Discretionary,RUSSELL1000
BHF,Brighthouse Financial,Financials,RUSSELL1000
BRX,Brixmor Property Group,Real Estate,RUSSELL1000
BEPC,Brookfield Renewable Partners,Utilities,RUSSELL1000
BF.A,Brown–Forman (Class A),Consumer Staples,RUSSELL1000
BRKR,Bruker,Health Care,RUSSELL1000
BC,Brunswick Corporation,Consumer Discretionary,RUSSELL1000
BURL,Burlington Stores,Consumer Discretionary,RUSSELL1000
BWXT,BWX Technologies,Industrials,RUSSELL1000
CACI,CACI,Industrials,RUSSELL1000
CPRI,Capri Holdings,Consumer Discretionary,RUSSELL1000
CSL,Carlisle Companies,Industrials,RUSSELL1000
CG,Carlyle Group (The),Financials,RUSSELL1000
CRI,Carter's,Consumer Discretionary,RUSSELL1000
CVNA,Carvana,Consumer Discretionary,RUSSELL1000
CASY,Casey's,Consumer Staples,RUSSELL1000
CAVA,Cava Group,Consumer Discretionary,RUSSELL1000
CCCS,CCC Intelligent Solutions,Information Technology,RUSSELL1000
CE,Celanese,Materials,RUSSELL1000
CELH,Celsius Holdings,Consumer Staples,RUSSELL1000
CERT,"Certara, Inc.",Health Care,RUSSELL1000
CHE,Chemed Corporation,Health Care,RUSSELL1000
CC,Chemours,Materials,RUSSELL1000
LNG,Cheniere Energy,Energy,RUSSELL1000
CHH,Choice Hotels,Consumer Discretionary,RUSSELL1000
CHRD,Chord Energy,Energy,RUSSELL1000
CHDN,Churchill Downs Incorporated,Consumer Discretionary,RUSSELL1000
CIEN,Ciena,Information Technology,RUSSELL1000
CRUS,Cirrus Logic,Information Technology,RUSSELL1000
CIVI,Civitas Resources,Energy,RUSSELL1000
CLVT,Clarivate,Industrials,RUSSELL1000
CLH,Clean Harbors,Industrials,RUSSELL1000
CWEN.A,Clearway Energy (Class A),Utilities,RUSSELL1000
CWEN,Clearway Energy (Class C),Utilities,RUSSELL1000
CLF,Cleveland-Cliffs,Materials,RUSSELL1000
NET,Cloudflare,Information Technology,RUSSELL1000
CNA,CNA Financial,Financials,RUSSELL1000
CNH,CNH Industrial,Industrials,RUSSELL1000
COKE,Coca-Cola Consolidated,Consumer Staples,RUSSELL1000
CGNX,Cognex Corporation,Information Technology,RUSSELL1000
COHR,Coherent Corp.,Information Technology,RUSSELL1000
COLB,Columbia Banking System,Financials,RUSSELL1000
COLM,Columbia Sportswear,Consumer Discretionary,RUSSELL1000
CMA,Comerica,Financials,RUSSELL1000
FIX,Comfort Systems USA,Industrials,RUSSELL1000
CBSH,Commerce Bancshares,Financials,RUSSELL1000
CNXC,Concentrix,Information Technology,RUSSELL1000
CFLT,"Confluent, Inc.",Information Technology,RUSSELL1000
CNM,Core & Main,Industrials,RUSSELL1000
COTY,Coty,Consumer Staples,RUSSELL1000
CPNG,Coupang,Consumer Discretionary,RUSSELL1000
CUZ,Cousins Properties,Real Estate,RUSSELL1000
CR,Crane Co.,Industrials,RUSSELL1000
CXT,Crane NXT,Industrials,RUSSELL1000
CACC,Credit Acceptance,Financials,RUSSELL1000
CRH,CRH plc,Materials,RUSSELL1000
CROX,Crocs,Consumer Discretionary,RUSSELL1000
CCK,Crown Holdings,Materials,RUSSELL1000
CUBE,CubeSmart,Real Estate,RUSSELL1000
CW,Curtiss-Wright,Industrials,RUSSELL1000
DAR,Darling Ingredients,Consumer Staples,RUSSELL1000
XRAY,Dentsply Sirona,Health Care,RUSSELL1000
DKS,Dick's Sporting Goods,Consumer Discretionary,RUSSELL1000
DDS,Dillard's,Consumer Discretionary,RUSSELL1000
DOCU,DocuSign,Information Technology,RUSSELL1000
DLB,Dolby Laboratories,Information Technology,RUSSELL1000
DCI,Donaldson Company,Industrials,RUSSELL1000
DV,DoubleVerify,Information Technology,RUSSELL1000
DOCS,Doximity,Health Care,RUSSELL1000
DKNG,DraftKings,Consumer Discretionary,RUSSELL1000
DBX,Dropbox,Information Technology,RUSSELL1000
DTM,DT Midstream,Energy,RUSSELL1000
DNB,Dun & Bradstreet,Industrials,RUSSELL1000
DUOL,Duolingo,Consumer Discretionary,RUSSELL1000
BROS,Dutch Bros. Coffee,Consumer Discretionary,RUSSELL1000
DXC,DXC Technology,Information Technology,RUSSELL1000
DT,Dynatrace,Information Technology,RUSSELL1000
ELF,e.l.f. Beauty,Consumer Staples,RUSSELL1000
EXP,Eagle Materials,Materials,RUSSELL1000
EWBC,East West Bancorp,Financials,RUSSELL1000
EGP,EastGroup Properties,Real Estate,RUSSELL1000
ELAN,Elanco,Health Care,RUSSELL1000
ESTC,Elastic NV,Information Technology,RUSSELL1000
ESI,Element Solutions,Materials,RUSSELL1000
EME,Emcor,Industrials,RUSSELL1000
EHC,Encompass Health,Health Care,RUSSELL1000
ENOV,Enovis,Health Care,RUSSELL1000
ENTG,Entegris,Information Technology,RUSSELL1000
NVST,Envista,Health Care,RUSSELL1000
EPR,EPR Properties,Real Estate,RUSSELL1000
EQH,Equitable Holdings,Financials,RUSSELL1000
ELS,Equity Lifestyle Properties,Real Estate,RUSSELL1000
ESAB,ESAB,Industrials,RUSSELL1000
WTRG,Essential Utilities,Utilities,RUSSELL1000
ETSY,Etsy,Consumer Discretionary,RUSSELL1000
EEFT,Euronet Worldwide,Financials,RUSSELL1000
EVR,Evercore,Financials,RUSSELL1000
ECG,Everus Construction Group,Industrials,RUSSELL1000
EXAS,Exact Sciences,Health Care,RUSSELL1000
EXEL,Exelixis,Health Care,RUSSELL1000
FERG,Ferguson Enterprises,Industrials,RUSSELL1000
FNF,Fidelity National Financial,Financials,RUSSELL1000
FAF,First American Financial Corporation,Financials,RUSSELL1000
FCNCA,First Citizens BancShares,Financials,RUSSELL1000
FHB,"First Hawaiian, Inc.",Financials,RUSSELL1000
FHN,First Horizon Corporation,Financials,RUSSELL1000
FR,First Industrial Realty Trust,Real Estate,RUSSELL1000
FIVE,Five Below,Consumer Discretionary,RUSSELL1000
FIVN,Five9,Information Technology,RUSSELL1000
FND,Floor & Decor,Consumer Discretionary,RUSSELL1000
FLO,Flowers Foods,Consumer Staples,RUSSELL1000
FLS,Flowserve,Industrials,RUSSELL1000
FMC,FMC Corporation,Materials,RUSSELL1000
FNB,FNB Corporation,Financials,RUSSELL1000
FTRE,Fortrea,Health Care,RUSSELL1000
FBIN,Fortune Brands Innovations,Industrials,RUSSELL1000
FRPT,Freshpet,Consumer Staples,RUSSELL1000
FYBR,Frontier Communications,Communication Services,RUSSELL1000
CFR,Frost Bank,Financials,RUSSELL1000
FCN,FTI Consulting,Industrials,RUSSELL1000
GME,GameStop,Consumer Discretionary,RUSSELL1000
GLPI,Gaming and Leisure Properties,Real Estate,RUSSELL1000
GAP,Gap Inc.,Consumer Discretionary,RUSSELL1000
GTES,Gates Corporation,Industrials,RUSSELL1000
G,Genpact,Information Technology,RUSSELL1000
GNTX,Gentex,Consumer Discretionary,RUSSELL1000
GTLB,GitLab,Information Technology,RUSSELL1000
GLOB,Globant,Information Technology,RUSSELL1000
GMED,Globus Medical,Health Care,RUSSELL1000
GGG,Graco Inc.,Industrials,RUSSELL1000
GRAL,"Grail, Inc.",Health Care,RUSSELL1000
LOPE,Grand Canyon Education,Consumer Discretionary,RUSSELL1000
GPK,Graphic Packaging,Materials,RUSSELL1000
GO,Grocery Outlet,Consumer Staples,RUSSELL1000
GWRE,Guidewire Software,Information Technology,RUSSELL1000
GXO,GXO Logistics,Industrials,RUSSELL1000
THG,Hanover Insurance,Financials,RUSSELL1000
HOG,Harley-Davidson,Consumer Discretionary,RUSSELL1000
HAYW,Hayward Holdings,Industrials,RUSSELL1000
HR,Healthcare Realty Trust,Real Estate,RUSSELL1000
HEI.A,HEICO (Class A),Industrials,RUSSELL1000
HEI,HEICO (Common),Industrials,RUSSELL1000
HXL,Hexcel,Industrials,RUSSELL1000
DINO,HF Sinclair,Energy,RUSSELL1000
HIW,Highwoods Properties,Real Estate,RUSSELL1000
HLI,Houlihan Lokey,Financials,RUSSELL1000
HHH,Howard Hughes Holdings,Real Estate,RUSSELL1000
HUBS,HubSpot,Information Technology,RUSSELL1000
HUN,Huntsman Corporation,Materials,RUSSELL1000
H,Hyatt Hotels,Consumer Discretionary,RUSSELL1000
IAC,IAC Inc.,Communication Services,RUSSELL1000
IDA,Idacorp,Utilities,RUSSELL1000
ILMN,"Illumina, Inc.",Health Care,RUSSELL1000
INFA,Informatica,Information Technology,RUSSELL1000
INGM,Ingram Micro,Information Technology,RUSSELL1000
INGR,Ingredion,Consumer Staples,RUSSELL1000
INSP,Inspire Medical Systems,Health Care,RUSSELL1000
IBKR,Interactive Brokers,Financials,RUSSELL1000
IONS,Ionis Pharmaceuticals,Health Care,RUSSELL1000
IPGP,IPG Photonics,Information Technology,RUSSELL1000
IRDM,Iridium Communications,Communication Services,RUSSELL1000
ITT,ITT Inc.,Industrials,RUSSELL1000
JHG,Janus Henderson,Financials,RUSSELL1000
JAZZ,Jazz Pharmaceuticals,Health Care,RUSSELL1000
JEF,Jefferies Financial Group,Financials,RUSSELL1000
JLL,Jones Lang LaSalle,Real Estate,RUSSELL1000
JNPR,Juniper Networks,Information Technology,RUSSELL1000
KBR,"KBR, Inc.",Industrials,RUSSELL1000
KMPR,Kemper Corporation,Financials,RUSSELL1000
KRC,Kilroy Realty,Real Estate,RUSSELL1000
KNSL,Kinsale Capital Group,Financials,RUSSELL1000
KEX,Kirby Corporation,Industrials,RUSSELL1000
KNX,Knight-Swift,Industrials,RUSSELL1000
KSS,Kohl's,Consumer Discretionary,RUSSELL1000
KD,Kyndryl,Information Technology,RUSSELL1000
LAMR,Lamar Advertising,Real Estate,RUSSELL1000
LSTR,Landstar,Industrials,RUSSELL1000
LSCC,Lattice Semiconductor,Information Technology,RUSSELL1000
LAZ,Lazard,Financials,RUSSELL1000
LEA,Lear Corporation,Consumer Discretionary,RUSSELL1000
LEG,Leggett & Platt,Consumer Discretionary,RUSSELL1000
LEN.B,Lennar (Class B),Consumer Discretionary,RUSSELL1000
LBRDA,Liberty Broadband (Series A),Communication Services,RUSSELL1000
LBRDK,Liberty Broadband (Series C),Communication Services,RUSSELL1000
LBTYA,Liberty Global (Series A),Communication Services,RUSSELL1000
LBTYK,Liberty Global (Series C),Communication Services,RUSSELL1000
FWONA,Liberty Formula 1 (Series A),Communication Services,RUSSELL1000
FWONK,Liberty Formula 1 (Series C),Communication Services,RUSSELL1000
LLYVA,Liberty Live (Series A),Communication Services,RUSSELL1000
LLYVK,Liberty Live (Series C),Communication Services,RUSSELL1000
LNW,Light & Wonder,Consumer Discretionary,RUSSELL1000
LECO,Lincoln Electric,Industrials,RUSSELL1000
LNC,Lincoln Financial,Financials,RUSSELL1000
LINE,"Lineage, Inc.",Real Estate,RUSSELL1000
LAD,Lithia Motors,Consumer Discretionary,RUSSELL1000
LFUS,Littelfuse,Information Technology,RUSSELL1000
LOAR,Loar Holdings,Industrials,RUSSELL1000
LPX,Louisiana-Pacific,Materials,RUSSELL1000
LPLA,LPL Financial,Financials,RUSSELL1000
LCID,Lucid Motors,Consumer Discretionary,RUSSELL1000
LITE,Lumentum,Information Technology,RUSSELL1000
LYFT,Lyft,Industrials,RUSSELL1000
MTSI,MACOM Technology Solutions,Information Technology,RUSSELL1000
M,"Macy's, Inc.",Consumer Discretionary,RUSSELL1000
MSGS,Madison Square Garden Sports,Communication Services,RUSSELL1000
MANH,Manhattan Associates,Information Technology,RUSSELL1000
MAN,ManpowerGroup,Industrials,RUSSELL1000
CART,Maplebear Inc.,Consumer Staples,RUSSELL1000
MKL,Markel,Financials,RUSSELL1000
VAC,Marriott Vacations Worldwide,Consumer Discretionary,RUSSELL1000
MASI,Masimo,Health Care,RUSSELL1000
MTZ,MasTec,Industrials,RUSSELL1000
MTDR,Matador Resources,Energy,RUSSELL1000
MAT,Mattel,Consumer Discretionary,RUSSELL1000
MDU,MDU Resources,Utilities,RUSSELL1000
MPW,Medical Properties Trust,Real Estate,RUSSELL1000
MEDP,Medpace,Health Care,RUSSELL1000
MTG,MGIC Investment Corporation,Financials,RUSSELL1000
MIDD,Middleby,Industrials,RUSSELL1000
MRP,Millrose Properties,Consumer Discretionary,RUSSELL1000
MKSI,MKS Instruments,Information Technology,RUSSELL1000
MDB,MongoDB Inc.,Information Technology,RUSSELL1000
MORN,"Morningstar, Inc.",Financials,RUSSELL1000
MP,MP Materials,Materials,RUSSELL1000
MSA,MSA Safety,Industrials,RUSSELL1000
MSM,MSC Industrial Direct,Industrials,RUSSELL1000
MUSA,Murphy USA,Consumer Discretionary,RUSSELL1000
NTRA,Natera,Health Care,RUSSELL1000
NFG,National Fuel Gas,Utilities,RUSSELL1000
NSA,National Storage Affiliates,Real Estate,RUSSELL1000
NCNO,nCino,Information Technology,RUSSELL1000
NBIX,Neurocrine Biosciences,Health Care,RUSSELL1000
NFE,New Fortress Energy,Energy,RUSSELL1000
NYT,New York Times Company,Communication Services,RUSSELL1000
NWL,Newell Brands,Consumer Discretionary,RUSSELL1000
NEU,NewMarket,Materials,RUSSELL1000
NXST,Nexstar Media Group,Communication Services,RUSSELL1000
NNN,NNN Reit,Real Estate,RUSSELL1000
NOV,NOV Inc.,Energy,RUSSELL1000
NU,Nubank,Financials,RUSSELL1000
NTNX,Nutanix,Information Technology,RUSSELL1000
NVT,Nvent Electric,Industrials,RUSSELL1000
OGE,OGE Energy,Utilities,RUSSELL1000
OKTA,"Okta, Inc.",Information Technology,RUSSELL1000
ORI,Old Republic International,Financials,RUSSELL1000
OLN,Olin Corporation,Materials,RUSSELL1000
OLLI,Ollie's Bargain Outlet,Consumer Discretionary,RUSSELL1000
OHI,Omega Healthcare Investors,Real Estate,RUSSELL1000
OMF,OneMain Financial,Financials,RUSSELL1000
ONTO,Onto Innovation,Information Technology,RUSSELL1000
OGN,Organon & Co.,Health Care,RUSSELL1000
OSK,Oshkosh Corporation,Industrials,RUSSELL1000
OVV,Ovintiv,Energy,RUSSELL1000
OC,Owens Corning,Industrials,RUSSELL1000
PARAA,Paramount Global (Class A),Communication Services,RUSSELL1000
PK,Park Hotels & Resorts,Real Estate,RUSSELL1000
PSN,Parsons Corporation,Industrials,RUSSELL1000
PCTY,Paylocity,Information Technology,RUSSELL1000
PEGA,Pegasystems,Information Technology,RUSSELL1000
PENN,Penn Entertainment,Consumer Discretionary,RUSSELL1000
PAG,Penske Automotive Group,Consumer Discretionary,RUSSELL1000
PEN,"Penumbra, Inc.",Health Care,RUSSELL1000
PFGC,Performance Food Group,Consumer Staples,RUSSELL1000
PR,Permian Resources,Energy,RUSSELL1000
PRGO,Perrigo,Health Care,RUSSELL1000
PPC,Pilgrim's Pride,Consumer Staples,RUSSELL1000
PNFP,Pinnacle Financial Partners,Financials,RUSSELL1000
PINS,Pinterest,Communication Services,RUSSELL1000
PLNT,Planet Fitness,Consumer Discretionary,RUSSELL1000
PLTK,Playtika,Communication Services,RUSSELL1000
PII,Polaris Inc.,Consumer Discretionary,RUSSELL1000
BPOP,"Popular, Inc.",Financials,RUSSELL1000
POST,Post Holdings,Consumer Staples,RUSSELL1000
PINC,"Premier, Inc.",Health Care,RUSSELL1000
PRI,Primerica,Financials,RUSSELL1000
PCOR,Procore,Information Technology,RUSSELL1000
PB,Prosperity Bancshares,Financials,RUSSELL1000
PSTG,Pure Storage,Information Technology,RUSSELL1000
PVH,PVH Corp.,Consumer Discretionary,RUSSELL1000
QGEN,Qiagen,Health Care,RUSSELL1000
QRVO,Qorvo,Information Technology,RUSSELL1000
QS,QuantumScape,Consumer Discretionary,RUSSELL1000
QDEL,QuidelOrtho,Health Care,RUSSELL1000
RRC,Range Resources,Energy,RUSSELL1000
RYN,Rayonier,Real Estate,RUSSELL1000
RBA,RB Global,Industrials,RUSSELL1000
RBC,RBC Bearings,Industrials,RUSSELL1000
RRX,Regal Rexnord,Industrials,RUSSELL1000
RGA,Reinsurance Group of America,Financials,RUSSELL1000
RS,"Reliance, Inc.",Materials,RUSSELL1000
RNR,RenaissanceRe,Financials,RUSSELL1000
RGEN,Repligen,Health Care,RUSSELL1000
REXR,Rexford Industrial,Real Estate,RUSSELL1000
REYN,Reynolds Consumer Products,Consumer Staples,RUSSELL1000
RH,RH,Consumer Discretionary,RUSSELL1000
RNG,RingCentral,Information Technology,RUSSELL1000
RITM,Rithm Capital,Financials,RUSSELL1000
RIVN,Rivian,Consumer Discretionary,RUSSELL1000
RLI,RLI Corp.,Financials,RUSSELL1000
RHI,Robert Half,Industrials,RUSSELL1000
HOOD,Robinhood Markets,Financials,RUSSELL1000
RBLX,Roblox Corporation,Communication Services,RUSSELL1000
RKT,Rocket Companies,Financials,RUSSELL1000
ROIV,Roivant Sciences,Health Care,RUSSELL1000
ROKU,"Roku, Inc.",Communication Services,RUSSELL1000
RGLD,Royal Gold,Materials,RUSSELL1000
RPRX,Royalty Pharma,Health Care,RUSSELL1000
RPM,RPM International,Materials,RUSSELL1000
RYAN,Ryan Specialty,Financials,RUSSELL1000
R,Ryder,Industrials,RUSSELL1000
SAIA,Saia,Industrials,RUSSELL1000
SAIC,SAIC,Industrials,RUSSELL1000
SLM,Sallie Mae,Financials,RUSSELL1000
SNDK,SanDisk,Information Technology,RUSSELL1000
SRPT,Sarepta Therapeutics,Health Care,RUSSELL1000
SNDR,Schneider National,Industrials,RUSSELL1000
SMG,Scotts Miracle-Gro Company,Materials,RUSSELL1000
SEB,Seaboard Corporation,Consumer Staples,RUSSELL1000
SEE,Sealed Air,Materials,RUSSELL1000
SEG,Seaport Entertainment Group,Real Estate,RUSSELL1000
SEIC,SEI Investments Company,Financials,RUSSELL1000
ST,Sensata Technologies,Industrials,RUSSELL1000
S,SentinelOne,Information Technology,RUSSELL1000
SCI,Service Corporation International,Consumer Discretionary,RUSSELL1000
SN,SharkNinja,Consumer Discretionary,RUSSELL1000
FOUR,Shift4,Information Technology,RUSSELL1000
SLGN,Silgan Holdings,Materials,RUSSELL1000
SSD,Simpson Manufacturing Company,Industrials,RUSSELL1000
SIRI,Sirius XM,Communication Services,RUSSELL1000
SITE,SiteOne Landscape Supply,Industrials,RUSSELL1000
SKX,Skechers,Consumer Discretionary,RUSSELL1000
SFD,Smithfield Foods,Consumer Staples,RUSSELL1000
SNOW,Snowflake Inc.,Information Technology,RUSSELL1000
SOFI,SoFi,Financials,RUSSELL1000
SGI,Somnigroup International,Consumer Discretionary,RUSSELL1000
SON,Sonoco,Materials,RUSSELL1000
SHC,Sotera Health,Health Care,RUSSELL1000
SCCO,Southern Copper,Materials,RUSSELL1000
SPB,Spectrum Brands,Consumer Staples,RUSSELL1000
SPR,Spirit AeroSystems,Industrials,RUSSELL1000
SPOT,Spotify,Communication Services,RUSSELL1000
SSNC,SS&C Technologies,Information Technology,RUSSELL1000
STAG,STAG Industrial,Real Estate,RUSSELL1000
SARO,StandardAero,Industrials,RUSSELL1000
STWD,Starwood Property Trust,Financials,RUSSELL1000
SF,Stifel,Financials,RUSSELL1000
SUI,Sun Communities,Real Estate,RUSSELL1000
SNV,Synovus,Financials,RUSSELL1000
SNX,TD Synnex,Information Technology,RUSSELL1000
FTI,TechnipFMC,Energy,RUSSELL1000
TFX,Teleflex,Health Care,RUSSELL1000
THC,Tenet Healthcare,Health Care,RUSSELL1000
TDC,Teradata,Information Technology,RUSSELL1000
TTEK,Tetra Tech,Industrials,RUSSELL1000
TXRH,Texas Roadhouse,Consumer Discretionary,RUSSELL1000
TFSL,Third Federal S&L,Financials,RUSSELL1000
THO,Thor Industries,Consumer Discretionary,RUSSELL1000
TKR,Timken Company,Industrials,RUSSELL1000
TOST,"Toast, Inc.",Information Technology,RUSSELL1000
TOL,Toll Brothers,Consumer Discretionary,RUSSELL1000
BLD,TopBuild,Consumer Discretionary,RUSSELL1000
TTC,Toro Company (The),Industrials,RUSSELL1000
TPG,TPG Inc.,Financials,RUSSELL1000
TW,Tradeweb,Financials,RUSSELL1000
TRU,TransUnion,Industrials,RUSSELL1000
TNL,Travel + Leisure Co.,Consumer Discretionary,RUSSELL1000
TREX,"Trex Company, Inc.",Industrials,RUSSELL1000
TRIP,Tripadvisor,Communication Services,RUSSELL1000
DJT,Trump Media & Technology Group,Communication Services,RUSSELL1000
TWLO,Twilio,Information Technology,RUSSELL1000
UHAL,U-Haul,Industrials,RUSSELL1000
UHAL.B,U-Haul (Series N),Industrials,RUSSELL1000
UI,Ubiquiti,Information Technology,RUSSELL1000
UGI,UGI Corporation,Utilities,RUSSELL1000
PATH,UiPath,Information Technology,RUSSELL1000
RARE,Ultragenyx,Health Care,RUSSELL1000
UAA,Under Armour (Class A),Consumer Discretionary,RUSSELL1000
UA,Under Armour (Class C),Consumer Discretionary,RUSSELL1000
UTHR,United Therapeutics,Health Care,RUSSELL1000
UWMC,United Wholesale Mortgage,Financials,RUSSELL1000
U,Unity Technologies,Information Technology,RUSSELL1000
OLED,Universal Display Corporation,Information Technology,RUSSELL1000
UNM,Unum,Financials,RUSSELL1000
USFD,US Foods,Consumer Staples,RUSSELL1000
MTN,Vail Resorts,Consumer Discretionary,RUSSELL1000
VMI,Valmont Industries,Industrials,RUSSELL1000
VVV,Valvoline,Materials,RUSSELL1000
VEEV,Veeva Systems,Health Care,RUSSELL1000
VRT,Vertiv,Industrials,RUSSELL1000
VSTS,Vestis,Consumer Discretionary,RUSSELL1000
VFC,VF Corporation,Consumer Discretionary,RUSSELL1000
VKTX,Viking Therapeutics,Health Care,RUSSELL1000
VNOM,Viper Energy,Energy,RUSSELL1000
VIRT,Virtu Financial,Financials,RUSSELL1000
VNT,Vontier,Information Technology,RUSSELL1000
VNO,Vornado Realty Trust,Real Estate,RUSSELL1000
VOYA,Voya Financial,Financials,RUSSELL1000
WPC,W. P. Carey,Real Estate,RUSSELL1000
WSO,Watsco,Industrials,RUSSELL1000
W,Wayfair,Consumer Discretionary,RUSSELL1000
WFRD,Weatherford International,Energy,RUSSELL1000
WBS,Webster Bank,Financials,RUSSELL1000
WEN,Wendy's Company (The),Consumer Discretionary,RUSSELL1000
WCC,Wesco International,Industrials,RUSSELL1000
WAL,Western Alliance Bancorporation,Financials,RUSSELL1000
WU,Western Union,Information Technology,RUSSELL1000
WLK,Westlake Corporation,Materials,RUSSELL1000
WEX,WEX Inc.,Financials,RUSSELL1000
WHR,Whirlpool Corporation,Consumer Discretionary,RUSSELL1000
WTM,White Mountains Insurance Group,Financials,RUSSELL1000
WSC,WillScot Mobile Mini,Industrials,RUSSELL1000
WING,Wingstop,Consumer Discretionary,RUSSELL1000
WTFC,Wintrust Financial,Financials,RUSSELL1000
WOLF,Wolfspeed,Information Technology,RUSSELL1000
WWD,"Woodward, Inc.",Industrials,RUSSELL1000
WH,Wyndham Hotels & Resorts,Consumer Discretionary,RUSSELL1000
XP,XP Inc.,Financials,RUSSELL1000
XPO,"XPO, Inc.",Industrials,RUSSELL1000
YETI,Yeti Holdings,Consumer Discretionary,RUSSELL1000
ZG,Zillow (Class A),Real Estate,RUSSELL1000
Z,Zillow (Class C),Real Estate,RUSSELL1000
ZION,Zions Bancorporation,Financials,RUSSELL1000
ZM,Zoom Communications,Information Technology,RUSSELL1000
GTM,ZoomInfo,Communication Services,RUSSELL1000
